"TD.2","building design"
"TD.21","architectural design"
"TD.22","architectural drawing"
"TD.23","architectural model making"
"TD.24","environmental design (architecture)"
"TD.3","building design: specific applications"
"TD.4","building conservation"
"TE.","CONSTRUCTION"
"TE.1","construction studies"
"TE.2","building studies"
"TE.3","home maintenance crafts (DIY)"
"TE.31","home extensions / improvements (DIY)"
"TE.32","building work for amateurs (DIY)"
"TE.5","construction technology (basic)"
"TE.6","construction materials (basic)"
"TE.61","builders' merchant services"
"TF.","CONSTRUCTION MANAGEMENT"
"TF.1","construction management (general)"
"TF.12","construction quality control"
"TF.13","construction project management"
"TF.14","utilities management"
"TF.2","contracting / subcontracting (construction)"
"TF.3","construction site management"
"TF.31","construction site supervision"
"TF.32","construction site security"
"TF.33","clerks of works (building / construction)"
"TF.4","building law and regulations"
"TF.41","CDM regulations"
"TF.5","building inspection"
"TG.","BUILDING / CONSTRUCTION OPERATIONS"
"TG.2","brickwork / masonry"
"TG.21","bricklaying"
"TG.22","concrete work"
"TG.23","formwork"
"TG.24","shuttering"
"TG.25","paths / pavement surfacing"
"TG.26","stone masonry"
"TG.27","brickwork / masonry for amateurs (DIY)"
"TG.3","glazing (buildings)"
"TG.31","double glazing"
"TG.32","leaded lights: glazing"
"TG.33","replacement window fixing"
"TG.34","plastic / polycarbonate glazing work"
"TG.4","floor / wall tiling"
"TG.5","building insulation"
"TG.6","roof surfacing"
"TG.7","construction carpentry / shopfitting / erection"
"TG.71","construction carpentry"
"TG.72","shopfitting"
"TG.74","hoarding erection"
"TG.75","portable building erection"
"TG.76","marquee erection"
"TG.77","sign fixing"
"TG.8","painting and decorating"
"TG.82","painting and decorating (DIY)"
"TG.83","paperhanging"
"TG.84","painting: interiors"
"TG.85","painting: exteriors"
"TG.86","decorative paintwork"
"TG.861","graining / marbling"
"TG.862","stencilling (house painting)"
"TG.87","plastering"
"TG.871","plastering: decorative"
"TG.872","ceiling work: decorative"
"TG.873","ceiling fixing"
"TG.9","fencing (construction)"
"TH.","BUILDING MAINTENANCE / SERVICES"
"TH.1","building services"
"TH.11","energy efficiency (buildings)"
"TH.12","building services engineering"
"TH.2","building electrical work"
"TH.21","building electrical work (DIY)"
"TH.22","electrical installation (buildings / construction)"
"TH.23","electrical maintenance (buildings)"
"TH.24","emergency lighting / power supply"
"TH.25","lighting (building work)"
"TH.251","street lighting"
"TH.3","plumbing (building work)"
"TH.31","plumbing (professional)"
"TH.32","plumbing (DIY)"
"TH.33","plumbing installation work"
"TH.34","drainage (building work)"
"TH.35","water supply (building work)"
"TH.37","lead work (plumbing)"
"TH.4","heating installation (building work)"
"TH.41","heating appliance installation / servicing"
"TH.42","boiler installation / servicing"
"TH.43","central heating installation / servicing"
"TH.45","oil fuelled equipment installation / servicing"
"TH.46","gas-fired equipment installation / servicing"
"TH.47","solid fuelled equipment installation / servicing"
"TH.5","gas supply / installation (building work)"
"TH.51","gas supply work"
"TH.52","gas plumbing work"
"TH.53","gas maintenance work"
"TH.6","ventilation (building work)"
"TH.7","air conditioning (building work)"
"TH.8","security systems (building work)"
"TH.81","alarms installation"
"TH.9","building maintenance / caretaking"
"TH.91","building maintenance"
"TH.911","DIY building maintenance"
"TH.913","historic property maintenance"
"TH.92","caretaking (building control)"
"TH.93","cleaning services (buildings)"
"TH.94","chimney maintenance / sweeping"
"TH.96","architectural stonework maintenance / cleaning"
"TH.97","timber / impregnation / treatment / preservation"
"TJ.","INTERIOR FITTING / DECORATION"
"TJ.3","kitchen design/planning"
"TJ.4","fitted furniture installation"
"TJ.5","floorcoverings planning / fitting"
"TK.","CONSTRUCTION SITE WORK"
"TK.1","construction machinery / plant operation / maintenance"
"TK.11","crane operation (construction)"
"TK.111","slinger / banksman (construction)"
"TK.12","construction plant maintenance"
"TK.13","construction plant (stationary) operation"
"TK.131","drilling (construction)"
"TK.132","pile driving (construction)"
"TK.14","construction plant (mobile) operation"
"TK.141","track laying vehicles driving"
"TK.2","scaffolding / access work"
"TK.21","steeplejack work"
"TK.3","setting out site work"
"TK.4","groundwork (construction)"
"TK.41","compacting site work"
"TK.42","levelling site work"
"TK.43","foundation site work"
"TK.44","excavation site work"
"TK.5","structural work"
"TK.51","structural steelwork"
"TK.6","demolition work"
"TK.7","roadwork"
"TK.71","asphalting (roadwork)"
"TK.72","road surfacing"
"TL.","CIVIL ENGINEERING"
"TL.1","civil engineering (general)"
"TL.11","civil engineering administration"
"TL.111","civil engineering law"
"TL.12","clerk of works (civil engineering)"
"TL.2","municipal engineering"
"TL.21","rural engineering"
"TL.22","urban engineering"
"TL.23","environmental engineering"
"TL.3","water engineering"
"TL.32","water management"
"TL.33","water supply / irrigation engineering"
"TL.331","water supply engineering"
"TL.332","irrigation engineering"
"TL.34","coastal / river engineering"
"TL.341","coastal engineering"
"TL.342","river engineering"
"TL.344","dredging / channel maintenance"
"TL.35","land drainage engineering"
"TL.36","marine civil engineering"
"TL.4","public health engineering"
"TL.41","drainage (wastewater) engineering"
"TL.42","sewage treatment"
"TL.43","water treatment"
"TL.5","transport engineering"
"TL.51","highway engineering"
"TL.511","highway maintenance engineering"
"TL.52","traffic engineering"
"TL.53","bridge engineering"
"TL.6","excavation engineering"
"TL.63","geotechnical engineering"
"TL.631","marine geotechnics"
"TL.632","soil mechanics"
"TL.633","subsidence engineering"
"TL.64","explosives (civil engineering)"
"TM.","STRUCTURAL ENGINEERING"
"TM.2","architectural engineering"
"TM.3","foundation engineering"
"TM.4","structural design (construction)"
"TM.5","structural materials engineering"
"U","Unknown"
"V","SERVICES TO INDUSTRY and COMMERCE"
"VD.","QUALITY and RELIABILITY MANAGEMENT"
"VD.1","quality management"
"VD.12","quality standard (BS5750) (ISO9000) implementation"
"VD.13","total quality management"
"VD.15","Taguchi methods"
"VD.16","performance measurement"
"VD.17","Kaizen"
"VD.2","reliability / quality engineering"
"VD.22","value engineering"
"VD.3","quality assurance"
"VD.32","quality control"
"VD.321","statistical quality control / improvement"
"VD.33","quality auditing"
"VD.6","standards / specifications"
"VE.","INDUSTRIAL CONTROL / MONITORING"
"VE.1","production control / automation (general)"
"VE.12","control engineering (general)"
"VE.13","process control"
"VE.2","control systems (production)"
"VE.21","automatic control instrumentation"
"VE.211","electronic control systems"
"VE.212","programmable controllers"
"VE.22","computer control systems (production)"
"VE.23","mechanical control systems"
"VE.24","statistical process control"
"VE.3","monitoring (production)"
"VE.4","automated manufacturing systems"
"VE.41","industrial cybernetics"
"VE.42","industrial robotics"
"VE.44","computer integrated manufacture (CIM)"
"VE.45","computer aided manufacture (CAM)"
"VE.46","advanced manufacturing systems / technology"
"VE.47","computer aided engineering"
"VE.5","fault finding / trouble shooting (production)"
"VE.51","failure analysis"
"VF.","INDUSTRIAL DESIGN / RESEARCH and DEVELOPMENT"
"VF.1","industrial design (general)"
"VF.12","computer aided design (CAD)"
"VF.13","design technology"
"VF.2","product design"
"VF.22","design for assembly"
"VF.24","ergonomics"
"VF.26","environment friendly design"
"VF.3","engineering design"
"VF.31","mechanical engineering design"
"VF.33","process design"
"VF.4","industrial research and development"
"VF.41","development engineering"
"VF.43","product development (RandD)"
"VF.44","prototyping"
"VF.5","industrial model making"
"VF.6","technical / engineering drawing"
"VF.62","draughting"
"VF.7","patenting (industrial)"
"VG.","ENGINEERING SERVICES"
"VG.2","plant / machinery / terotechnology"
"VG.21","maintenance engineering"
"VG.25","plant / machinery (industrial) installation / maintenance"
"VG.26","plant / machinery servicing"
"VG.3","plant engineering"
"VG.31","foundry engineering"
"VH.","FACILITIES MANAGEMENT"
"VJ.","CONTRACTING (BUSINESS / INDUSTRY)"
"VJ.2","tendering"
"VJ.3","contract management (business / industry)"
"W","MANUFACTURING / PRODUCTION WORK"
"WA.","MANUFACTURING (GENERAL)"
"WA.1","manufacturing administration"
"WA.2","manufacturing technology"
"WA.3","industrial engineering"
"WA.4","process engineering"
"WA.5","production engineering"
"WA.6","manufacturing engineering"
"WA.61","manufacturing mechanical engineering"
"WB.","MANUFACTURING / ASSEMBLY"
"WB.1","production process work"
"WB.2","assembly work"
"WB.21","electrical / electronic goods manufacture / assembly"
"WB.22","metal goods: manufacture / assembly"
"WB.23","plastic goods: manufacture / assembly"
"WB.3","finishing (production)"
"WB.31","surface finishing"
"WB.32","paint application (industrial)"
"WB.4","packing (industrial)"
"WC.","INSTRUMENT MAKING / REPAIR"
"WC.4","scientific / medical instrument making"
"WC.5","clock / watch making and repair"
"WC.6","locksmith work"
"WD.","TESTING MEASUREMENT and INSPECTION"
"WD.1","testing (industrial) (general)"
"WD.2","non destructive testing"
"WD.21","industrial radiography"
"WD.22","dye penetrant techniques"
"WD.23","magnetic particle inspection"
"WD.24","ultrasonic inspection"
"WD.4","quality and reliability testing"
"WD.5","measurement / metrology"
"WD.51","metrology"
"WD.52","calibration"
"WD.55","stress analysis (measurement)"
"WD.6","electronic / electric instrumentation (general)"
"WD.7","inspection (industrial)"
"WE.","CHEMICAL PRODUCTS"
"WE.1","industrial chemicals"
"WE.2","pharmaceuticals production"
"WE.3","toiletries / cosmetics production"
"WE.31","essential oils / perfumery production"
"WE.4","explosives technology"
"WE.5","colour / coatings technology"
"WF.","GLASS / CERAMICS / CONCRETES MANUFACTURE"
"WF.1","ceramics technology"
"WF.11","ceramic materials"
"WF.13","ceramics production (industrial)"
"WF.15","porcelain"
"WF.2","glass technology"
"WF.21","glass materials"
"WF.22","glass production (industrial)"
"WF.23","glass making (hand)"
"WF.24","glass design"
"WF.3","concrete / cement technology"
"WG.","POLYMER PROCESSING"
"WG.1","compounding (polymers)"
"WG.2","moulding / extrusion (polymers)"
"WG.6","reinforced systems processing"
"WG.7","polymer products"
"WH.","TEXTILES / FABRICS (INDUSTRIAL)"
"WH.1","fabric production"
"WH.12","textile production processes"
"WH.13","fabric finishing processes"
"WH.3","textile / clothing technology"
"WH.32","textile engineering"
"WH.4","fabric making-up"
"WH.41","industrial sewing"
"WH.42","clothes manufacture (industrial)"
"WH.6","floorcoverings"
"WH.61","floorcoverings design"
"WJ.","LEATHER FOOTWEAR and FUR"
"WJ.1","leather preparation / technology"
"WJ.2","leather goods manufacture"
"WJ.22","leather / suede clothing"
"WJ.3","saddlery"
"WJ.4","footwear manufacture"
"WJ.5","furriery"
"WK.","WOODWORKING / FURNITURE MANUFACTURE"
"WK.1","woodworking / carpentry (general)"
"WK.11","woodworking / carpentry (DIY)"
"WK.2","woodworking"
"WK.21","wood turning"
"WK.22","machine woodworking"
"WK.23","joinery"
"WK.24","carpentry"
"WK.25","cabinet making"
"WK.3","wood finishing"
"WK.31","wood polishing"
"WK.311","french polishing"
"WK.32","wood staining"
"WK.6","furniture manufacture (industrial)"
"WK.61","cane furniture making"
"WK.8","upholstery (industrial)"
"WL.","PAPER MANUFACTURE"
"WL.1","paper technology"
"WL.2","paper conversion"
"WL.21","photographic paper / film making"
"WL.3","packaging manufacture"
"WL.31","packaging design"
"WL.32","packaging materials"
"WL.34","carton manufacture"
"WM.","FOOD / DRINK / TOBACCO (INDUSTRIAL)"
"WM.1","food manufacture / processing (industrial)"
"WM.11","food quality control"
"WM.12","food process engineering"
"WM.2","food storage / preservation (industrial)"
"WM.26","food packaging"
"WM.3","drinks processing (industrial)"
"WM.32","alcoholic drinks processing"
"WM.321","brewery work"
"WM.322","distillery work"
"WM.324","wine making (industrial)"
"WM.4","grain / flour / bakery / confectionery (industrial)"
"WM.5","dairy foods processing (industrial)"
"WM.6","meat / fish processing (industrial)"
"WM.7","fruit / vegetable processing (industrial)"
"WM.9","tobacco processing"
"X","ENGINEERING"
"XA.","ENGINEERING / TECHNOLOGY"
"XA.1","engineering studies"
"XA.13","engineering management"
"XA.14","engineering craft studies"
"XA.15","engineering technician studies"
"XA.3","technology"
"XA.31","craft design and technology"
"XA.32","technology management"
"XA.33","technology analysis"
"XA.34","nanotechnology"
"XA.5","engineering materials"
"XD.","METALS WORKING / FINISHING"
"XD.4","forge work"
"XD.41","blacksmiths (industrial)"
"XD.5","forming"
"XD.51","rolling"
"XD.6","hardening / dressing (metals)"
"XD.7","metal working / fabrication"
"XD.71","metal working"
"XD.74","fabrication (industrial)"
"XD.8","metal finishing"
"XD.9","metal coating / plating processes"
"XE.","WELDING / JOINING"
"XE.2","welding (general)"
"XE.22","welding inspection"
"XE.3","electric welding"
"XE.31","arc welding"
"XE.311","metal arc welding"
"XE.312","mig / tig welding"
"XE.313","gas shielded arc welding"
"XE.4","gas welding"
"XE.46","oxyacetylene welding"
"XE.5","welding (for specific applications / materials)"
"XE.58","plastics welding"
"XE.6","joining (non-welding)"
"XE.61","brazing"
"XE.62","bonding"
"XE.65","soldering"
"XF.","TOOLS / MACHINING"
"XF.1","machine shop practice"
"XF.11","tool / jig making"
"XF.2","machine tool setting / operating"
"XF.21","numerically controlled machining"
"XF.22","computer controlled machining"
"XF.23","part programming"
"XF.3","milling / grinding (industrial)"
"XF.4","cutting (industrial)"
"XF.41","thermal cutting"
"XF.411","oxyacetylene flame cutting"
"XF.412","plasma cutting"
"XF.5","drilling / boring (production)"
"XF.6","lathe work"
"XF.7","tools: use / maintenance"
"XF.71","power hand tools"
"XH.","MECHANICAL ENGINEERING"
"XH.1","mechanical engineering (general)"
"XH.13","mechanical production engineering"
"XH.2","hydraulic engineering"
"XH.21","hydraulic power systems"
"XH.3","fluid engineering"
"XH.31","flow systems"
"XH.312","pipework engineering"
"XH.32","steam engineering"
"XH.321","boiler engineering"
"XH.33","blowers / fans"
"XH.34","mixing machines"
"XH.35","turbine engineering"
"XH.36","pneumatic equipment / processes"
"XH.361","compressors"
"XH.362","pumps"
"XH.363","valves"
"XH.4","pneumatic engineering"
"XH.41","pressure vessels"
"XH.43","refrigeration engineering"
"XH.44","heat pumps"
"XH.45","heat exchanger technology"
"XH.5","acoustic / vibration engineering"
"XH.6","thermal engineering"
"XH.62","gas turbines"
"XH.7","tribology"
"XH.71","bearings"
"XH.72","gears (mechanical engineering)"
"XH.73","lubrication technology"
"XH.8","materials handling technology"
"XH.81","lifting / handling engineering"
"XH.811","crane engineering"
"XH.82","lift technology"
"XH.9","heating / ventilation engineering"
"XH.91","air conditioning engineering"
"XH.92","heating engineering"
"XH.93","ventilation engineering"
"XJ.","ELECTRICAL ENGINEERING"
"XJ.1","electrical engineering (general)"
"XJ.11","electrical craft studies"
"XJ.12","electrical technician studies"
"XJ.13","electrical maintenance engineering"
"XJ.2","electrical safety"
"XJ.21","electrical hazards (protection from)"
"XJ.22","electrical equipment protection"
"XJ.23","electric circuit protection"
"XJ.3","electric installation / wiring (plant / machinery / appliances)"
"XJ.31","wiring regulations"
"XJ.32","electrical testing"
"XJ.33","electric circuits"
"XJ.331","electric circuit wiring"
"XJ.4","electric machines"
"XJ.41","electromechanical engineering"
"XJ.42","electric motors"
"XJ.5","electric materials"
"XJ.6","electrical principles"
"XJ.7","electric components"
"XK.","POWER / ENERGY ENGINEERING"
"XK.1","energy engineering"
"XK.2","electric power engineering"
"XK.21","electric power"
"XK.211","power plants"
"XK.213","electric generators"
"XK.22","hydroelectric power"
"XK.23","wind powered generators"
"XK.24","gas fuelled power generators"
"XK.25","oil fuelled power generators"
"XK.26","solid fuelled power generators"
"XK.3","nuclear power engineering"
"XK.4","electric power storage / transmission"
"XK.41","power supply (general)"
"XK.42","power transformers"
"XK.43","switchgear"
"XK.44","power transmission"
"XK.45","electric power storage"
"XK.46","power lines maintenance"
"XK.5","electromagnetic engineering"
"XL.","ELECTRONIC ENGINEERING"
"XL.1","electronic engineering (general)"
"XL.13","digital electronics"
"XL.14","analogue electronics"
"XL.15","microelectronics"
"XL.16","electronic maintenance engineering"
"XL.2","industrial electronics"
"XL.21","electronic craft skills"
"XL.22","electronics technicians"
"XL.23","electronics testing / fault finding"
"XL.24","power electronics"
"XL.3","electronic materials"
"XL.31","superconductors (electronics)"
"XL.4","electronics systems design"
"XL.41","microelectronics systems design"
"XL.42","computer aided electronic design"
"XL.43","electronics calculations"
"XL.5","electronic components / circuits"
"XL.52","anti static components / techniques"
"XL.53","microprocessors"
"XL.54","very large / large scale integration (VLSI/LSI)"
"XL.55","semiconductor devices"
"XL.56","electronic circuits"
"XL.562","integrated circuits"
"XL.564","logic circuits"
"XL.565","logic gates"
"XL.57","amplifiers / signal generators"
"XL.571","signal processing components"
"XL.58","surface mount technology"
"XL.6","optoelectronics"
"XL.61","fibre optics"
"XL.62","laser technology"
"XL.621","laser devices"
"XL.63","optical electronic devices"
"XL.7","electromagnetic compatibility"
"XL.8","sound / audio technology"
"XL.81","sound based technology"
"XL.811","sonar"
"XL.82","audio / recording technology"
"XL.9","mechatronics"
"XM.","TELECOMMUNICATIONS"
"XM.1","data communications systems"
"XM.11","viewdata / videotex"
"XM.12","fax (telecommunications)"
"XM.13","integrated services digital networks (ISDN)"
"XM.14","data communications hardware"
"XM.141","telecommunications fitting / line work"
"XM.142","optical communications networks"
"XM.2","radio communication"
"XM.21","microwave principles (electronics)"
"XM.22","transmission telecommunications"
"XM.23","radio frequency engineering"
"XM.24","satellite communications"
"XM.25","radio amateurs"
"XM.26","radio operators"
"XM.3","telephony"
"XM.31","telephone installation / servicing"
"XM.32","radio telephones (telecommunications)"
"XM.4","television systems (electronics)"
"XM.41","television principles"
"XM.42","closed circuit television (electronics)"
"XM.44","cable television systems (electronics)"
"XM.45","satellite television systems (electronics)"
"XM.46","video equipment (electronics)"
"XM.5","radar systems"
"XM.6","mobile communications systems"
"XM.61","UMTS (Universal Mobile Telecommunications Systems)"
"XM.62","GPRS (General Packet Radio Service)"
"XM.63","GMS (Global System Mobile Communication)"
"XN.","ELECTRICAL / ELECTRONIC SERVICING"
"XN.1","electrical appliance servicing"
"XN.13","electrical appliance fitting"
"XN.14","domestic electrical appliance servicing"
"XN.2","business equipment servicing"
"XN.3","leisure / domestic electronic equipment servicing"
"XP.","AEROSPACE / DEFENCE ENGINEERING"
"XP.1","aerospace engineering"
"XP.11","aircraft engineering"
"XP.2","avionics"
"XP.3","aircraft"
"XP.33","helicopters"
"XP.4","aircraft maintenance engineering"
"XP.41","aircraft engine maintenance"
"XP.5","space technology"
"XP.6","defence / weapons technology"
"XQ.","SHIP and BOAT BUILDING / MARINE / OFFSHORE ENGINEERING and MAINTENANCE"
"XQ.1","marine engineering"
"XQ.2","naval architecture"
"XQ.21","ship design"
"XQ.3","ship building"
"XQ.4","boat building"
"XQ.41","boat design"
"XQ.43","small boat technology"
"XQ.44","yacht building"
"XQ.5","marine electronics / instruments"
"XQ.51","marine electronic engineering"
"XQ.52","offshore electronic engineering"
"XQ.6","marine electrical engineering"
"XQ.7","marine mechanical engineering"
"XQ.71","marine engine maintenance"
"XQ.8","submarines / submersibles"
"XQ.9","offshore engineering"
"XR.","ROAD VEHICLE ENGINEERING"
"XR.2","vehicle design / production (general)"
"XR.21","vehicle design (general)"
"XR.211","vehicle engine design"
"XR.212","vehicle body design / styling"
"XR.213","automotive safety systems/design"
"XR.22","vehicle production (general)"
"XR.23","vehicle body building"
"XR.24","vehicle finishing"
"XR.241","vehicle painting / spraying (industrial)"
"XR.3","road vehicles: design / production"
"XR.31","car and van design / production"
"XR.33","public service vehicles: design / production"
"XR.34","heavy goods vehicles: design / production"
"XR.36","motorcycle design / production"
"XR.4","special vehicles design / production"
"XS.","VEHICLE MAINTENANCE / REPAIR / SERVICING"
"XS.1","vehicle maintenance / repair"
"XS.15","vehicle cleaning"
"XS.16","vehicle inspection"
"XS.2","vehicle workshop practice"
"XS.3","vehicle body maintenance / repair"
"XS.31","panel beating"
"XS.32","vehicle welding"
"XS.33","vehicle restoration"
"XS.34","vehicle painting / spraying (bodyshop)"
"XS.4","vehicle engine maintenance / repair"
"XS.41","engine diagnostics"
"XS.42","LGV engines"
"XS.43","car and van engines"
"XS.44","diesel engines (vehicle)"
"XS.45","vehicle fuel systems"
"XS.451","fuel injection systems"
"XS.452","turbocharging"
"XS.453","catalytic converters"
"XS.46","vehicle exhaust systems"
"XS.47","vehicle ignition systems"
"XS.48","vehicle lubrication"
"XS.5","vehicle wheel and tyre fitting"
"XS.6","vehicle electrical / electronic systems"
"XS.61","vehicle battery / charging systems"
"XS.7","vehicle steering / braking / transmission"
"XS.71","braking systems"
"XS.72","gears / gear boxes (vehicle)"
"XS.8","bicycle maintenance / repair"
"XS.9","motorcycle maintenance / repair"
"XT.","RAIL VEHICLE ENGINEERING"
"XT.1","rail rolling stock"
"XT.2","rail locomotives"
"XT.3","light / portable railways"
"Y","OIL / MINING / PLASTICS / CHEMICALS"
"YA.","MINING / QUARRYING / EXTRACTION"
"YA.1","mining (general)"
"YA.2","minerals exploration"
"YA.21","mining geology"
"YA.3","mining operations"
"YA.5","mining engineering"
"YA.6","quarrying"
"YB.","OIL and GAS OPERATIONS"
"YB.5","diving (offshore)"
"YB.8","oil / gas extraction operations"
"YC.","CHEMICALS / MATERIALS ENGINEERING"
"YC.1","chemical engineering"
"YC.2","chemical process engineering"
"YC.21","combustion engineering"
"YC.22","corrosion engineering"
"YC.24","bioprocess engineering"
"YC.3","chemical plant engineering"
"YC.31","chemical instrumentation"
"YC.33","process plant operation"
"YC.4","materials engineering and technology"
"YC.41","materials engineering (general)"
"YC.42","materials technology (general)"
"YC.5","minerals processing / technology"
"YC.52","minerals processing"
"YC.54","minerals technology"
"YC.6","oil / gas / petrochemicals processing"
"YC.61","petrochemical plant engineering"
"YC.62","oil refining"
"YC.621","petroleum technology"
"YC.63","petrochemicals processing"
"YC.64","gas processing technology"
"YC.65","fuel technology"
"YD.","METALLURGY / METALS PRODUCTION"
"YD.1","metallurgy"
"YD.2","metal refining / processing"
"YD.23","metal processing (metal production)"
"YD.24","ferrous metals production"
"YD.3","casting (metals)"
"YD.31","die casting"
"YD.32","core making"
"YD.33","pattern making (engineering)"
"YD.34","mould making (engineering)"
"YE.","POLYMER TECHNOLOGY"
"YE.2","polymer materials"
"YE.21","plastic materials"
"YE.22","rubber materials"
"YE.24","composite materials"
"YE.4","polymer engineering / design"
"Z","LOGISTICS / DISTRIBUTION / TRANSPORT / DRIVING"
"ZM.","LOGISTICS"
"ZM.1","supply chain management"
"ZM.2","production / operations management"
"ZM.21","production management"
"ZM.211","production planning"
"ZM.212","production estimating / costing"
"ZM.213","production control (management)"
"ZM.22","operations management"
"ZM.3","productivity"
"ZM.4","production scheduling"
"ZM.41","just in time"
"ZM.42","progress chasing"
"ZM.5","inventory control"
"ZM.51","stock / stores control"
"ZM.52","stocktaking"
"ZM.7","waste control (production)"
"ZN.","PURCHASING / PROCUREMENT and SOURCING"
"ZN.1","material requirements planning"
"ZN.2","procurement and sourcing (general)"
"ZN.3","purchasing"
"ZP.","DISTRIBUTION"
"ZP.1","freight forwarding"
"ZP.2","warehousing / storage"
"ZP.3","transport broking and chartering"
"ZP.4","goods collection / delivery services"
"ZP.41","postal services"
"ZP.5","freight handling"
"ZP.51","loading / unloading"
"ZP.52","lifting / handling (mechanical)"
"ZP.521","crane operation (freight)"
"ZP.522","slinger / banksman (freight handling)"
"ZP.523","forklift truck operation"
"ZP.524","hoist operation"
"ZP.525","kinetic handling"
"ZP.54","freight safety"
"ZP.541","hazardous freight handling"
"ZP.542","driving: hazardous cargo"
"ZP.56","furniture removal"
"ZP.6","pipelines (distribution)"
"ZQ.","TRANSPORT SERVICES"
"ZQ.2","transport regulation / legislation"
"ZQ.3","transport management"
"ZQ.4","passenger care (transport)"
"ZQ.5","international transport"
"ZR.","AVIATION"
"ZR.1","air transport operations"
"ZR.2","air freight transport"
"ZR.21","hazardous freight (air)"
"ZR.3","air passenger transport"
"ZR.31","airline ticketing / reservations"
"ZR.32","airline cabin work"
"ZR.4","aviation safety"
"ZR.5","aviation security"
"ZR.6","airport management / ground services"
"ZR.61","runway maintenance"
"ZR.62","airport ground services"
"ZR.621","aircraft fuelling"
"ZR.7","aircraft operation"
"ZR.71","flying (commercial)"
"ZR.711","pilot's licence (commercial)"
"ZR.713","pilot's licence (helicopter)"
"ZR.714","crop spraying (flying)"
"ZR.72","aircraft navigation"
"ZR.73","aircraft instruments (using)"
"ZR.74","aeronautics"
"ZR.741","astronautics"
"ZR.8","air traffic control"
"ZS.","MARINE TRANSPORT"
"ZS.1","marine transport operation"
"ZS.11","international shipping"
"ZS.2","marine transport services"
"ZS.21","marine freight transport"
"ZS.211","hazardous goods (marine)"
"ZS.22","marine passenger transport"
"ZS.23","port / harbour services"
"ZS.24","ferry services"
"ZS.26","inland waterway transport"
"ZS.3","ship operation"
"ZS.31","nautical science"
"ZS.311","coastal sailing (nautical science)"
"ZS.32","seamanship"
"ZS.321","pre sea training"
"ZS.322","seamanship: basic"
"ZS.323","watch leadership"
"ZS.324","deck officers"
"ZS.325","coastal skipper"
"ZS.326","yacht mastership"
"ZS.327","crew competence"
"ZS.328","day skipper"
"ZS.329","night skipper"
"ZS.33","marine navigation / communications"
"ZS.333","marine radar / sonar"
"ZS.334","marine radio"
"ZS.34","marine safety / survival"
"ZS.341","marine safety"
"ZS.342","marine survival"
"ZS.343","marine fire fighting"
"ZS.344","survival craft proficiency"
"ZS.4","marine rescue"
"ZS.41","lifeboat operations"
"ZS.42","helicopter rescue"
"ZT.","RAIL TRANSPORT"
"ZT.1","rail transport operations"
"ZT.2","rail freight transport"
"ZT.3","rail passenger transport"
"ZT.4","railway operation / maintenance"
"ZV.","ROAD TRANSPORT"
"ZV.1","road freight transport operations"
"ZV.11","international road freight operations"
"ZV.2","road passenger transport operations"
"ZV.21","bus services"
"ZV.22","coach services"
"ZV.23","taxi services"
"ZV.3","road transport legislation"
"ZV.31","tachographs"
"ZV.4","fleet management"
"ZV.5","car rental services"
"ZX.","DRIVING / ROAD SAFETY"
"ZX.1","driving instructor training"
"ZX.11","driving examiner training"
"ZX.2","driving"
"ZX.21","driving: car / van"
"ZX.211","driving test theory"
"ZX.22","driving: advanced"
"ZX.23","driving: LGV"
"ZX.24","driving: PCV"
"ZX.25","driving: motorcycle / motorbike"
"ZX.26","driving: towing"
"ZX.27","driving for people with disabilities"
"ZX.28","vehicle test driving"
"ZX.3","cycle proficiency"
"ZX.4","road safety"
"ZX.42","road accident investigation"
"ZX.5","road traffic control"
"ZX.51","crossing patrol work"
"ZX.52","traffic wardens' work"
